id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.35E+18,Michael Simire,"Lagos, Nigeria","Urban Planner. Environmentalist. Science Journalist. LEAD Fellow. Founder, EnviroNews Nigeria",17/05/09 16:02,5488,3745,24680,False,02/01/21 5:35,#coronavirus: @WHO clears @BioNTech_Group #vaccine for emergency use https://t.co/nhKTh4adzk via @environewsng… https://t.co/d5XBff3m4x,"['coronavirus', 'vaccine']",Twitter for Android,1,1,False
1.35E+18,प्रोफेसर डा अमरेश चंद्र पाण्डेय,"Varanasi, India","MSc,PhD Zoology(BHU), Professor,Author",15/12/17 11:45,6449,4689,6539,False,02/01/21 5:25,"#PfizerBioNTech #WHO 
#CoviShield vaccine from #SerumInstituteIndia approved by #GovtOfIndia for dry run #MockDrill https://t.co/XqWMgv7lUL","['PfizerBioNTech', 'WHO', 'CoviShield', 'SerumInstituteIndia', 'GovtOfIndia', 'MockDrill']",Twitter Web App,0,0,False
1.35E+18,प्रोफेसर डा अमरेश चंद्र पाण्डेय,"Varanasi, India","MSc,PhD Zoology(BHU), Professor,Author",15/12/17 11:45,6449,4689,6539,False,02/01/21 5:19,"#WorldHealthOrganization approves #PfizerBioNTech 
for #CoronaVirus treatment. 
@WHO https://t.co/JOiPgO7qIi","['WorldHealthOrganization', 'PfizerBioNTech', 'CoronaVirus']",Twitter Web App,1,1,False
1.35E+18,Nicolás,Chile,"Tecnología, #GIS & #RStats.  Vivo donde termina el mundo.",15/11/20 16:52,4,55,204,False,02/01/21 4:50,"The Planning Disaster: Germany and Europe Could Fall Short on Vaccine Supplies 

#EU #Europe #Europe #Europa… https://t.co/G1YtZJVBHo","['EU', 'Europe', 'Europe', 'Europa']",Twitter for iPad,0,0,False
1.35E+18,Stephanie Kaszuba,"Chicago, IL",MS4 @ChicagoMedEdu | Alumn @LoyolaChicago | Aspiring Orthopaedic Surgeon | Winter Sports and Travel Enthusiast,14/06/20 1:56,160,253,882,False,02/01/21 3:37,What a great way to kick off 2021! #PfizerBioNTech #HappyNewYear https://t.co/rSIyfVZUy2,"['PfizerBioNTech', 'HappyNewYear']",Twitter for iPhone,0,9,False
1.35E+18,Priyanka Mathikshara Mathialagan,Munich - Chennai,Incoming Grad. Student at Stanford University | Comp. Neuroscience Research Engineer with Stanford and UChicago | Ping me about Whole Brain Emulation !!,20/02/15 16:01,93,446,72,False,02/01/21 3:24,"If #Covishield can be stored at a higher and more convenient temperature, just curious as in why it’s not in demand… https://t.co/sEc4CjdkCC",['Covishield'],Twitter for iPhone,0,2,False
1.35E+18,木根渕猛[モトケン],新潟市,"Immunologist, FACS specialist. 免疫学研究者、実験書分担執筆多数。大学・製薬会社研究員、バイオ専門学校講師を経て独立し研究所設立、元新大脳研究所非常勤講師。遺伝子実験実習コース運営。現在釣り漁師居酒屋親父🏮🎣 元研でっせ！釣り魚、居酒屋きね、ツイッターで見たと言って！鼻血サービス！",19/03/11 4:17,485,936,5553,False,02/01/21 3:19,"#KatalinKarikó #mRNAvaccine
#PfizerBioNTech #Moderna
""Image of the exponential infection spread""

https://t.co/SZK44C0aWw","['KatalinKarikó', 'mRNAvaccine', 'PfizerBioNTech', 'Moderna']",Twitter for iPhone,0,0,False
1.35E+18,Oneindia News,India,"https://t.co/b2BCDYhPGV is a gamut of online resources. From breaking stories, top news, current affairs to sports update, movies & entertainment.",16/12/08 9:44,64360,619,607,True,02/01/21 3:13,"The @WHO on Thursday granted emergency validation to the Pfizer-BioNTech vaccine, paving the way for countries worl… https://t.co/oxDrh2IrHB",,Twitter Web App,0,1,False
1.35E+18,DNA,India,"Follow us for news, photos, videos and the latest trends from India and around the world. http://t.co/IZXefx3rSt",28/11/08 15:39,2211968,370,109,True,02/01/21 2:52,"#Pfizer and #BioNTech to offer COVID-19 vaccine to volunteers who got placebo by March this year

#PfizerBioNTech… https://t.co/SY6QX9vGt0","['Pfizer', 'BioNTech', 'PfizerBioNTech']",Twitter Web App,0,7,False
1.35E+18,petrvs,Arkansas,I’m a Democrats,20/04/09 9:17,104,1511,3723,False,02/01/21 2:08,@RameshRaoAKS @NajibRazak @ahmadmaslan @KKMPutrajaya folks! green light from @WHO on usage of #PfizerBioNTech vacci… https://t.co/FrqLv3FKMx,['PfizerBioNTech'],Twitter for iPhone,1,0,False
1.35E+18,petrvs,Arkansas,I’m a Democrats,20/04/09 9:17,104,1511,3723,False,02/01/21 2:05,@RameshRaoAKS what are they waiting for bro? @WHO has already approved the usage of #PfizerBioNTech and… https://t.co/JU9viZR79m,['PfizerBioNTech'],Twitter for iPhone,1,2,False
1.35E+18,Michele one L,Perfidious Albion,not big not clever,14/06/11 20:08,1059,388,14413,False,02/01/21 1:08,@OwenJones84 Basically a lot of very old people have been put on a vaccine trial - that is contrary to #Pfizer's ow… https://t.co/R94qwPxxM4,['Pfizer'],Twitter Web App,0,8,False
1.35E+18,"Arashdeep Singh, Ph.D.🐁🧠🥙","Gainesville, FL","Science Comm I 1st Gen Researcher 🇮🇳🇨🇦🇺🇸(he/him)| Postdoc @UF I Interests-Vagus Nerve, Microbiota, Nutrition, Obesity, Diabetes & Stroke RT/FAV≠Endorsment",21/02/10 14:24,638,1903,5867,False,02/01/21 0:53,#NewYear2021 🎊🎆 @UF @UFHealth WHAT better start could I ask for ❤️#blessed 😇 #grateful 🙏🏻 #vaccinated 💉… https://t.co/Kkj87DKz9E,"['NewYear2021', 'blessed', 'grateful', 'vaccinated']",Twitter for iPhone,0,18,False
1.35E+18,Jacqueline Roche,Canada,"https://t.co/7GVc0IUrmT.TheBrand.
I Like Growing Flowers & Taking Pictures 2 Capture Moments I Cherish.
I Prefer Diplomacy To Conflict.
I Think Too Much.
Nature Nourishes Our Soul",10/12/11 21:38,1947,598,53118,False,02/01/21 0:32,#COVID19 #COVID19USA #COVID19Vaccine #vaccination #VaccinoAntiCovid #Vaccinatie #PfizerBioNTech @pfizer… https://t.co/KSK95cOSpq,"['COVID19', 'COVID19USA', 'COVID19Vaccine', 'vaccination', 'VaccinoAntiCovid', 'Vaccinatie', 'PfizerBioNTech']",Twitter for Android,0,0,False
1.35E+18,Free Malaysia Today,Malaysia,Free and Independent #FMTNews Telegram: https://t.co/Xs6LInzbeK,05/01/10 16:17,166605,1,0,False,02/01/21 0:25,The US Food and Drug Administration says this could make it harder to continue collecting data on effectiveness.… https://t.co/Ex7gQa8sKm,,Twitter Web App,0,0,False
1.35E+18,Sue Reeve ♥️🧡💛💚💙💜🇪🇺🇪🇺🏳️‍🌈🏳️‍🌈,Glasgow environs.,"Londoner now living in Glasgow suburbs via The Cotswolds & Manchester. Likes news & current affairs, local produce, cricket, cats. Rebellious Catholic. I❤️Mcr",28/12/10 19:17,1391,2204,57707,False,01/01/21 23:37,"My friend who has come out of retirement to administer #CovidVaccine , reports that a senior manager spent much of… https://t.co/VToREhgwTG",['CovidVaccine'],Twitter for Android,1,1,False
1.35E+18,AislingL,"Glasgow, Scotland","Glaswegian. Feminist. Politics nerd. Travel enthusiast 🗺 Formerly @Europarl_EN🇧🇪 #StillEuropean🇪🇺 Fan-geek of film, theatre, rugby.",13/06/09 17:46,789,3987,25113,False,01/01/21 23:14,"What happened to ""following the science""?? 😡 (Also, seriously? A u-turn on day one of 2021?)  #PfizerVaccine… https://t.co/IGaL5O9lDm",['PfizerVaccine'],Twitter Web App,0,1,False
1.35E+18,Fat Cat,Belgique,50 Shades of Compliance.,04/04/11 13:06,400,394,73,False,01/01/21 22:46,It’s on the #PfizerBioNTech notice in Belgium. Risk is under 1/1000. #AstraZeneca is not a mRNA vaccine and using a… https://t.co/d2IblhkcTZ,"['PfizerBioNTech', 'AstraZeneca']",Twitter for iPad,0,0,False
1.35E+18,Kudakwashe Kanhutu  🇿🇼,,Director General | Sable Strategy. Defence | Development | Diplomacy.,11/03/18 12:03,134,4,1633,False,01/01/21 22:16,"I wish everyone in the world would take this scientific approach to any information they come across! Alas, people… https://t.co/mPUfhuOeS8",,Twitter for Android,4,15,False
1.35E+18,Partha Mishra,,In pursuit of a better understanding of Modern Medicine...,09/04/19 3:45,32,694,2723,False,01/01/21 22:06,What has the Covid vaccination status taught us thus far: “Execution” eats “Science and Discovery” for lunch when i… https://t.co/xcpdg1luXG,,Twitter for iPhone,0,1,False
1.35E+18,Gytha Ogg 🕯3.5% 🐟 #dogooder 🤗 #notmypm🎪🕷,"East Midlands, England",Copy editor and proofreader so no excuse for typos. Proud remainer #proEU #FBPE. Globally politically aware than ever was before. Have. Never. Voted. Tory,20/05/09 10:39,3856,3929,47192,False,01/01/21 21:22,@d7d77d777 @UKEmigration2EU @Ninjafairy2 @Richard_Alonzo @nosheepzone @Mike78894815 @Conservatives I now declare I'… https://t.co/5vNwLNmEvN,,Twitter for iPad,0,2,False
1.35E+18,recalcitrant_trader/investor,london,Seeking value for the long term. Disciple of Mr Market and a revenue creator. Learning everyday! Trying to cure my ‘premature speculation’ habit.,23/07/10 7:21,97,255,1315,False,01/01/21 20:51,$FDX $UPS added recently to hold as the principal vaccine delivery options. Probability of benefiting from related… https://t.co/tJk5YOqjOD,,Twitter for iPhone,0,1,False
1.35E+18,daivid barnsdale,,I used to be a pacifist until the genocide in Bosnia,18/03/11 22:41,328,439,17694,False,01/01/21 20:45,The #PfizerBioNTech #vaccine was trialed with a second dose at between 19 and 42 days. It is crazy to switch to a m… https://t.co/pcESGR1dvS,"['PfizerBioNTech', 'vaccine']",Twitter Web App,0,0,False
1.35E+18,Meg Alcock,,,11/08/20 15:09,5,51,782,False,01/01/21 20:12,Truly grateful to receive the #PfizerBioNTech vaccine today but also to be a (small 😷🍫) part of the team that kicke… https://t.co/KqnjF3ZtU3,['PfizerBioNTech'],Twitter Web App,0,1,False
1.35E+18,chris #FBPE #3.5% #Remainerswereright,Warwickshire,All views are my own. Hate the Tory cabal. Brexit is criminal incompetence,15/12/14 21:28,1499,2529,26094,False,01/01/21 19:48,@MarkPawsey You need to answer serious questions about your continuing #ToryIncompetence over #Covid19UK… https://t.co/KlSpPs9sIh,"['ToryIncompetence', 'Covid19UK']",Twitter Web App,0,0,False
1.35E+18,Jonathan Marron MD MPH,"Boston, MA","Pediatric cancer, ethics, clinical research @DFBC_PedCare @DanaFarber @HMSBioethics. @ASCO Ethics chair. ❤️Chicago sports, food, traveling. Hate Covid & cancer",25/10/15 2:12,1153,1855,5301,False,01/01/21 19:43,"Now 48 hrs out from dose 1. Arm soreness is totally gone now. Woke up with a little runny nose this am, but hard to… https://t.co/peIy5ztUcE",,Twitter for iPhone,0,3,False
1.35E+18,Sunil Kumar ♞ ♂︎ 💙 ✊🏿 #BLM,London,Insurgent academic. Provocative questioner. Quest for appropriate concepts #UrbanisationSocialPolicy ongoing. Ethics: Valuing of low-wage/precarious workers.,08/06/12 12:17,479,569,4141,False,01/01/21 18:59,@timcollins999 @Jopo_dr @doctor_oxford @BorisJohnson @MattHancock @GavinWilliamson I have not heard from Johnson an… https://t.co/gslyQqe97P,,Twitter for iPhone,0,0,False
1.35E+18,Carla,England,"Indecisive, unpredictable, a lil do-lally. Its true ! 🤗 Avid reader. ms fighter since I was 19, 14years on still fighting #msfighter🎗 #HSCTforMSjune2019🧘‍♀️",08/03/09 19:51,182,197,3158,False,01/01/21 18:45,"😲 First dose done !! Second dose March 20th ☺️👍

#covid_19  #pfizerbiontech #vaccination… https://t.co/tkSOrk8n1q","['covid_19', 'pfizerbiontech', 'vaccination']",Instagram,0,0,False
1.35E+18,Giuseppe Ciccone,"London, UK",PhD student @ CeMi University of Glasgow,30/01/19 8:56,72,212,574,False,01/01/21 17:46,"My mum and dad, who are both doctors, got the first dose of the #COVID19 #PfizerBioNTech vaccine today in #Italy! A… https://t.co/8dRpKqDK7e","['COVID19', 'PfizerBioNTech', 'Italy']",Twitter for iPhone,1,21,False
1.35E+18,Kate Hydon/Smith,United Kingdom,"Old Age Psychiatry via GP & Geriatrics. Atypical medic. Trying to set an example to 3 daughters, over-thinker, love an adventure",02/11/12 9:08,134,219,1296,False,01/01/21 17:39,This offers some reassurance for those also upset &amp; angry about NYE gvt postponement #PfizerBioNTech 2nd dose beyon… https://t.co/eJkDQQz2aZ,['PfizerBioNTech'],Twitter for Android,1,3,False
1.35E+18,IANS Tweets,New Delhi,India's largest independent News Agency,08/05/10 13:21,60006,45,118,True,01/01/21 17:25,A team of experts led by allergists at Massachusetts General Hospital (MGH) in the #US has assured that people with… https://t.co/nlRHF0Q63P,['US'],Twitter Web App,0,1,False
1.35E+18,Shafi Beldar,"Bengaluru, India",ooops. And I speak again. And Again!,16/05/19 17:32,56,362,2869,False,01/01/21 17:15,Let me also remind you that these were the countries that hosted much of the vaccine trials. Pharmaceutical big sho… https://t.co/XRjHpoRhGz,,Twitter for iPhone,0,0,False
1.35E+18,Ju #AntiTory⚘ #AntiTrump,"London, England","Leftwing internationalist.Independent observer of world affairs.Orwell couldn't have imagined this.
#staysafe 

RT/Like not necessarily an endorsement.",27/12/18 15:15,18100,17888,130054,False,01/01/21 17:04,@stephengray54 Yep I said that when the #PfizerBioNTech was approved,['PfizerBioNTech'],Twitter for Android,1,4,False
1.35E+18,Zoe Fitzsimmons,"Chorley, England","Matron/Clinical Lead (Digital Transformation) Manchester University NHS Foundation Trust
Gills Fan living in the North West 
Midwife that bakes",09/02/09 18:34,289,455,1464,False,01/01/21 16:46,Happy New Year! I've had a lovely day vaccinating more @MFTnhs staff and Care home staff. #covid19 #covidvaccine #PfizerBioNTech,"['covid19', 'covidvaccine', 'PfizerBioNTech']",Twitter for Android,0,27,False
1.35E+18,John_b3334,Huddersfield,"No to PC brigade, no to WOKE people, non European non British, Proud Englishman, beer swilling northern bloke.",06/02/20 15:15,0,1,1,False,01/01/21 16:24,I wonder what #PfizerBioNTech think about our #Toryscum govt deciding to give 2nd jab after 12wks and not the 3 tha… https://t.co/LkrUyyBBrA,"['PfizerBioNTech', 'Toryscum']",Twitter Web App,0,0,False
1.35E+18,Post-Polio News (ppn),United Kingdom,"Edited by Chris Salter (@theOTt), a polio survivor, ppn is a free online news cutting service specialising in, but not limited to, polio & post-polio issues.",19/05/10 15:28,2489,4995,636,False,01/01/21 16:03,#UK: Covid vaccine: chief medical officers defend rescheduling of second doses | @NicolaKSDavis @LindaGeddes… https://t.co/ms65iyzrMa,['UK'],Buffer,0,0,False
1.35E+18,Salmakaveli,,"BACK TO TWITTER
Anything but predictable!
More than 17 countries..
A.C.Milan🔴⚫
#thereisnocovid19
🇮🇹🇲🇦",22/08/20 19:24,241,414,14804,False,01/01/21 15:59,"""AN ELDERLY PERSON DIED A DAY AFTER THE VACCINATION.""
This happened in a nursing home in Kalmar County, Sweden.
Acc… https://t.co/e64ns5z2p5",,Twitter for Android,3,1,False
1.35E+18,industrialpc,,,08/01/09 10:52,53,42,1090,False,01/01/21 15:57,"@TX_WalkerRanger Well, he always has some lies to tell ... btw, the Pfizer vaccine was developed by the German Comp… https://t.co/7CxtdWivcC",,Twitter Web App,0,0,False
1.35E+18,Neil Orton,God's county of The Shire. ,"NHS Frontline emergency Paramedic, saving lives... sorry - lifting Doris back into her chair and making her a cup of tea. 👍💪",09/05/09 8:40,67,257,2765,False,01/01/21 15:46,Just had the 1st dose. We are so lucky to have this opportunity. Thanks to the vaccination teams for such a painles… https://t.co/v6wtJRkaHZ,,Twitter for iPhone,0,4,False
1.35E+18,Tapas Panda,"Bengaluru, India",https://t.co/V9xYYY02FH,04/06/15 8:23,23,65,90,False,01/01/21 15:28,@ndtv I shall better wait for #PfizerBioNTech and #Moderna vaccine availability in India before rushing for a shot.… https://t.co/cFHJKepBJO,"['PfizerBioNTech', 'Moderna']",Twitter Web App,0,1,False
1.35E+18,Simon Hodes ⬅️2m➡️ 😷,"GP Partner, Watford ",#Chronoptimist • NHS GP • LMC Rep •Trainer • Appraiser • #ItsNotJustCovid #ContinuityOfCare #Diabetes #PatientsAtTheCentre • Old Manc • Own Views • 🏊🏃🚴‍♀️,28/07/14 13:32,2131,2515,21222,False,01/01/21 15:07,"On delayed #PfizerBioNTech booster
A useful thread
c/o @pash22 https://t.co/7VbQJ2Qro2",['PfizerBioNTech'],Twitter Web App,0,3,False
1.35E+18,Polish Press Agency,"Warszawa, Polska",Polish Press Agency is the single largest source of news from Poland with over 250 reporters and 40 photojournalists delivering accurate and comprehensive news.,19/04/18 10:11,1506,140,682,False,01/01/21 14:45,"#Poland will use up the first batch of 300,000 #PfizerBioNTech #coronavirus #vaccines by Monday, but a second ident… https://t.co/7DL7rKIEOU","['Poland', 'PfizerBioNTech', 'coronavirus', 'vaccines']",Twitter Web App,2,2,False
1.35E+18,S D,"Paris, London, New York","Electro-Mobility, Blockchain, AI, NBIC & Defense Entrepreneur - Private Equity & Capital Markets Investor - Pilot",11/03/10 6:59,240,3634,84,False,01/01/21 14:43,"Next #Nobel
Thanks, .@kkariko ♥️
.@EmmanuelMacron .@JoeBiden .@olivierveran .@NobelPrize .@BioNTech_Group .@Pfizer… https://t.co/KJaTRmbUMR",['Nobel'],Twitter for iPhone,0,0,False
1.35E+18,Mark Woody,,Charge Nurse #CCU #NHS. #PPE #NCFC. Music. Wine. Politics. Art. Order may change. Socialist. Anti-fascist. Anti-racist. !No Pasaran!,14/01/13 14:32,250,1573,3002,False,01/01/21 13:54,"@DrNeilStone @OutbreakJake Delaying the second dose may be reasonable for the #Oxford/AZ vaccine, where there is so… https://t.co/QpQK5p0irX",['Oxford'],Twitter for iPhone,0,1,False
1.35E+18,Bruce LI,Singapore,"AI Specialist ¦ Medicine to tackle #COVID19 ¦
«In the world of Kung fu, speed defines the winner» 少林功夫",11/04/19 9:54,140,613,869,False,01/01/21 13:47,"@EllenAgreaux @dr_l_alexandre @EmmanuelMacron @VannesInside USA : Wrong !
Americans received just over 3 MILLION in… https://t.co/ewcV5aiYDe",,Twitter Web App,0,0,False
1.35E+18,Mark Woody,,Charge Nurse #CCU #NHS. #PPE #NCFC. Music. Wine. Politics. Art. Order may change. Socialist. Anti-fascist. Anti-racist. !No Pasaran!,14/01/13 14:32,250,1573,3002,False,01/01/21 13:30,#PfizerBioNTech vaccine second dose must be given 21 days after the first. No research evidence for delaying it to… https://t.co/GcMnJC3XyT,['PfizerBioNTech'],Twitter for iPhone,0,0,False
