Employee_ID, Computer_OS, Computer_OS_version, Computer_tickets, Mobile_OS, Mobile_OS_version, Mobile_tickets
EID_5062,Windows,8,2,Android,8,1
EID_21122,MacOS,Mojave,1,iOS,11,0
EID_11157,MacOS,Catalina,1,iOS,12,1
EID_1597,Windows,7,1,Android,8,1
EID_21645,Windows,10,4,Android,10,2
EID_15401,Windows,8,1,Android,7,0
EID_24338,Windows,7,1,,,0
EID_7303,Windows,10,7,Android,8,0
EID_15515,Windows,8,2,Android,10,1
EID_4590,Windows,8,2,Android,8,0
EID_10863,MacOS,Mojave,0,iOS,13,0
EID_11419,,,0,Android,7,0
EID_12931,Windows,10,0,Android,10,0
EID_6882,Windows,10,5,Android,8,0
EID_16405,Windows,8,1,Android,8,0
EID_8593,Windows,8,0,Android,7,0
EID_7488,Windows,10,1,Android,10,0
EID_16433,Windows,10,0,Android,10,1
EID_12077,Windows,10,0,Android,8,0
EID_25585,Windows,10,4,iOS,12,0
EID_11142,Windows,7,4,Android,7,0
EID_15127,Windows,10,2,Android,8,0
EID_14269,Windows,10,1,iOS,12,0
EID_20421,Windows,10,1,Android,8,2
EID_2849,Windows,7,4,Android,9,0
EID_25203,Windows,10,1,Android,8,1
EID_18162,Windows,10,3,Android,10,2
EID_20129,Windows,7,1,Android,8,0
EID_1612,Windows,8,0,Android,8,0
EID_6161,Windows,10,12,Android,10,1
EID_24049,MacOS,High Sierra,0,iOS,13,1
EID_22660,Windows,7,0,Android,8,0
EID_17291,Windows,10,2,Android,9,0
EID_14773,Windows,10,1,Android,8,1
EID_21555,Windows,8,2,Android,8,2
EID_11424,Windows,10,5,Android,9,1
EID_12657,Windows,7,8,Android,8,1
EID_20332,Windows,10,4,Android,7,1
EID_3480,Windows,10,2,Android,9,0
EID_21066,Windows,10,0,Android,8,0
EID_21215,Windows,10,6,Android,8,3
EID_21165,MacOS,Mojave,0,iOS,13,0
EID_4871,Windows,10,1,Android,10,5
EID_20633,Windows,10,0,iOS,13,0
EID_24021,Windows,10,3,iOS,13,0
EID_18047,Windows,10,0,Android,7,0
EID_19348,MacOS,Catalina,0,Android,7,0
EID_20029,Windows,8,0,Android,10,0
EID_23498,Windows,7,1,Android,8,1
EID_13774,Windows,8,1,Android,10,0
EID_9274,Windows,7,5,Android,10,0
EID_21148,Windows,10,4,Android,9,0
EID_14093,Windows,7,1,Android,8,1
EID_13373,Windows,7,4,Android,7,1
EID_15731,Windows,8,1,Android,10,0
EID_1938,Windows,10,1,Android,8,1
EID_10319,MacOS,Catalina,3,iOS,13,0
EID_17409,Windows,8,2,Android,8,0
EID_3915,Windows,10,1,Android,8,1
EID_23243,Windows,10,2,Android,8,1
EID_9507,MacOS,Catalina,0,iOS,12,0
EID_9998,Windows,8,8,Android,7,2
EID_5751,Windows,10,4,Android,8,0
EID_25487,Windows,8,7,Android,8,0
EID_25328,MacOS,Catalina,0,iOS,12,0
EID_10633,Windows,10,0,Android,10,0
EID_23116,Windows,10,4,Android,8,0
EID_16468,MacOS,High Sierra,3,Android,8,0
EID_18811,Windows,,0,Android,9,0
EID_5339,Windows,8,9,Android,10,2
EID_15917,Windows,10,7,Android,8,1
EID_14122,Windows,8,2,Android,8,1
EID_4116,Windows,10,3,Android,10,2
EID_19471,Windows,8,1,Android,8,1
EID_16604,MacOS,High Sierra,0,iOS,12,0
EID_1464,Windows,10,4,iOS,13,0
EID_2998,Windows,8,4,iOS,13,2
EID_15323,Windows,10,0,Android,8,0
EID_18231,MacOS,Mojave,0,iOS,13,0
EID_5180,Windows,10,7,Android,7,1
EID_20172,MacOS,Mojave,0,iOS,13,0
EID_11316,Windows,10,0,Android,9,0
EID_11888,Windows,10,1,Android,8,0
EID_1446,Windows,8,0,Android,7,0
EID_3683,MacOS,Catalina,3,iOS,12,0
EID_2188,MacOS,High Sierra,0,iOS,13,0
EID_23740,Windows,10,4,Android,10,0
EID_13701,Windows,10,0,Android,8,0
EID_22304,MacOS,Catalina,0,Android,7,0
EID_9267,Windows,8,4,Android,10,0
EID_10589,Windows,8,1,Android,7,0
EID_6457,Windows,7,11,Android,9,3
EID_20826,Windows,7,1,Android,8,0
EID_8869,MacOS,High Sierra,0,iOS,13,0
EID_21311,MacOS,Mojave,0,iOS,13,1
EID_23909,Windows,10,4,Android,9,1
EID_12799,Windows,10,2,,,0
EID_16597,Windows,10,4,Android,10,2
EID_7600,Windows,10,2,Android,7,0
EID_23980,Windows,10,0,Android,9,0
EID_4963,Windows,10,2,Android,8,0
EID_7613,Windows,7,0,Android,7,0
EID_16248,Windows,10,1,Android,7,0
EID_15270,Windows,10,0,iOS,11,0
EID_5035,Windows,7,5,Android,7,0
EID_19986,Windows,10,7,iOS,11,1
EID_8899,Windows,10,2,Android,9,1
EID_12829,Windows,10,0,Android,8,0
EID_15391,MacOS,High Sierra,0,iOS,13,0
EID_2676,Windows,7,5,Android,8,1
EID_4068,Windows,8,0,Android,10,0
EID_8491,Windows,10,3,Android,9,1
EID_19349,Windows,10,8,Android,7,0
EID_20989,Windows,8,1,Android,9,1
EID_14783,Windows,8,7,Android,9,1
EID_2278,MacOS,Catalina,2,iOS,13,0
EID_21043,Windows,10,1,Android,10,0
EID_1179,Windows,8,2,Android,10,0
EID_7928,Windows,8,1,Android,8,1
EID_2715,Windows,10,4,Android,10,0
EID_4151,MacOS,High Sierra,6,iOS,13,1
EID_22331,Windows,10,0,iOS,11,0
EID_12358,MacOS,High Sierra,2,iOS,13,0
EID_21467,Windows,8,2,iOS,12,1
EID_11482,MacOS,Catalina,1,iOS,13,0
EID_12920,Linux,ubuntu,1,Android,8,0
EID_9600,Windows,7,4,Android,8,1
EID_10843,Windows,10,1,Android,8,0
EID_23895,MacOS,High Sierra,1,iOS,12,1
EID_1571,Windows,10,2,Android,10,0
EID_12859,Windows,10,5,Android,10,0
EID_10207,Windows,10,1,Android,9,0
EID_22992,MacOS,Big Sur,1,iOS,13,0
EID_20549,Windows,10,4,Android,8,0
EID_12490,Windows,7,3,Android,7,0
EID_23730,Windows,8,0,Android,10,0
EID_1407,Windows,8,0,Android,7,0
EID_15435,Linux,ubuntu,2,Android,8,0
EID_5509,Windows,10,7,Android,8,1
EID_21651,Windows,7,5,Android,7,0
EID_11753,Windows,10,0,Android,8,0
EID_15057,Windows,10,0,Android,8,0
EID_14997,Windows,8,0,Android,8,0
EID_21394,MacOS,High Sierra,0,iOS,12,0
EID_21023,Windows,8,3,Android,10,0
EID_3688,Windows,10,1,Android,10,2
EID_5219,Windows,7,1,Android,10,0
EID_20197,Windows,8,0,Android,7,1
EID_23259,Windows,10,3,Android,7,0
EID_24898,Windows,10,3,iOS,13,0
EID_5103,Windows,10,1,Android,10,1
EID_7537,Windows,10,1,Android,8,0
EID_2446,Windows,10,2,Android,8,1
EID_23483,Windows,7,4,Android,8,0
EID_23536,Windows,7,11,Android,10,0
EID_17138,Windows,10,1,Android,7,0
EID_10676,Windows,10,5,Android,8,0
EID_16708,Windows,10,7,Android,8,1
EID_25941,Windows,10,0,Android,9,0
EID_2708,MacOS,Catalina,2,iOS,12,0
EID_1674,Windows,10,1,Android,10,0
EID_19631,Windows,10,4,Android,8,2
EID_24408,Windows,10,3,Android,7,2
EID_17586,Windows,10,2,Android,10,1
EID_8029,Windows,8,7,Android,8,0
EID_19762,Windows,10,4,Android,10,1
EID_11585,Windows,8,3,Android,8,2
EID_25362,Windows,10,2,Android,7,1
EID_6623,Windows,10,3,iOS,12,0
EID_2040,Windows,8,0,Android,8,0
EID_2764,Windows,8,1,Android,10,0
EID_3886,Windows,10,4,Android,7,0
EID_11397,Windows,10,0,,,0
EID_19623,Windows,8,5,Android,8,1
EID_12068,MacOS,Catalina,1,iOS,13,0
EID_5472,Windows,8,6,Android,7,6
EID_19462,MacOS,Big Sur,2,iOS,,0
EID_4281,MacOS,Mojave,3,Android,7,1
EID_5620,Windows,10,6,Android,10,4
EID_18377,Windows,10,2,Android,10,1
EID_10540,Windows,8,1,Android,7,1
EID_14926,Windows,8,4,Android,8,0
EID_22700,Windows,7,3,Android,7,0
EID_16374,Windows,10,0,Android,8,0
EID_1364,Windows,8,1,,,1
EID_16431,MacOS,Catalina,1,iOS,13,0
EID_1781,Windows,8,4,Android,7,1
EID_19962,Windows,10,2,Android,8,0
EID_11566,MacOS,Catalina,1,iOS,13,0
EID_9989,Windows,10,1,Android,8,0
EID_22981,Windows,8,1,Android,8,1
EID_5806,Windows,7,7,Android,7,1
EID_9821,Windows,10,2,iOS,13,1
EID_9128,Windows,7,5,Android,8,1
EID_21721,Windows,7,1,Android,9,2
EID_19791,Windows,10,2,Android,8,0
EID_6635,MacOS,Mojave,3,iOS,13,1
EID_2780,Windows,10,1,Android,10,0
EID_15863,Windows,7,0,Android,7,0
EID_21415,Windows,10,1,Android,7,0
EID_24723,Windows,8,4,Android,9,0
EID_11076,Windows,7,3,Android,8,2
EID_6916,Windows,10,0,Android,10,0
EID_2944,Windows,7,5,iOS,12,0
EID_16448,Windows,8,0,Android,8,0
EID_10119,MacOS,Catalina,1,iOS,13,0
EID_9646,Windows,10,1,Android,7,0
EID_21673,Windows,7,2,Android,9,0
EID_12741,Windows,10,4,Android,8,4
EID_8657,MacOS,Big Sur,0,iOS,13,0
EID_25496,Windows,10,1,Android,10,0
EID_12166,Windows,10,1,Android,8,0
EID_21441,MacOS,Mojave,3,iOS,13,1
EID_10966,MacOS,Big Sur,6,iOS,12,0
EID_2557,Windows,8,3,Android,8,3
EID_7110,Windows,10,0,Android,8,2
EID_5807,Windows,7,5,Android,7,1
EID_10224,Windows,8,1,Android,8,1
EID_19565,Windows,7,2,Android,7,0
EID_24740,Windows,10,1,Android,8,0
EID_22497,Windows,10,0,Android,8,1
EID_1657,Windows,10,2,Android,8,1
EID_24409,Windows,8,5,Android,7,1
EID_17109,Windows,8,0,Android,9,0
EID_15512,Windows,7,2,Android,10,1
EID_14058,Windows,10,1,Android,7,1
EID_4227,Windows,8,2,Android,10,0
EID_14254,Windows,7,2,Android,7,0
EID_2261,MacOS,Big Sur,3,iOS,12,1
EID_1118,Windows,10,2,,,1
EID_15013,Windows,7,3,iOS,12,1
EID_3986,MacOS,Catalina,1,iOS,12,0
EID_2923,Windows,8,3,Android,7,0
EID_12750,Windows,10,0,Android,7,0
EID_12856,MacOS,High Sierra,0,iOS,13,0
EID_11942,MacOS,Catalina,6,iOS,13,1
EID_21633,Windows,8,3,Android,8,0
EID_20828,Windows,10,2,Android,8,1
EID_6377,Windows,10,1,Android,8,0
EID_9593,MacOS,Mojave,2,iOS,11,1
EID_19528,Windows,10,4,Android,8,1
EID_15298,Windows,10,2,Android,10,1
EID_3903,Windows,10,1,Android,8,0
EID_25816,Windows,8,10,Android,10,1
EID_20158,Windows,7,1,Android,10,1
EID_23515,Windows,10,1,Android,10,0
EID_11871,Windows,10,5,Android,9,2
EID_18947,Windows,10,0,Android,9,0
EID_3175,Windows,,0,iOS,13,0
EID_3159,Windows,10,3,Android,8,0
EID_7466,Windows,8,7,Android,7,2
EID_9429,Windows,8,1,Android,8,2
EID_15912,Windows,10,4,Android,8,1
EID_7391,MacOS,Mojave,0,iOS,13,0
EID_7690,Windows,8,5,Android,7,1
EID_10922,Windows,10,10,Android,8,0
EID_19386,Windows,7,5,Android,9,1
EID_8272,Windows,8,2,Android,8,1
EID_25485,Linux,ubuntu,1,Android,10,0
EID_2554,MacOS,Catalina,0,iOS,12,0
EID_15553,Windows,7,3,Android,7,0
EID_11232,Linux,ubuntu,0,,,0
EID_3725,MacOS,High Sierra,2,iOS,12,0
EID_20207,Windows,10,4,Android,7,0
EID_13318,Windows,10,3,Android,7,0
EID_1797,Windows,10,0,Android,7,0
EID_21380,Windows,10,5,Android,10,0
EID_3458,Windows,10,2,Android,7,2
EID_14629,Windows,10,0,,,0
EID_3592,Windows,10,1,Android,8,0
EID_23937,Windows,8,4,Android,10,0
EID_9170,Windows,7,1,Android,10,0
EID_8759,Windows,8,3,Android,8,0
EID_7589,Windows,10,1,Android,7,0
EID_7072,Windows,8,0,Android,10,0
EID_2749,Windows,7,3,iOS,13,1
EID_10275,Linux,ubuntu,1,iOS,13,0
EID_6846,Windows,8,4,Android,8,1
EID_15355,Windows,7,2,Android,10,2
EID_9376,Windows,10,2,Android,8,1
EID_6691,Windows,10,7,Android,8,0
EID_24828,MacOS,Catalina,1,iOS,13,0
EID_6072,Windows,10,1,Android,10,0
EID_6554,Windows,7,0,Android,7,2
EID_14469,MacOS,Catalina,2,iOS,13,1
EID_21029,MacOS,Big Sur,2,iOS,13,0
EID_3740,Windows,10,0,Android,9,0
EID_24679,Windows,8,5,,,0
EID_22236,Windows,10,2,Android,10,1
EID_10476,Windows,7,0,Android,7,0
EID_18691,Windows,10,3,Android,7,3
EID_16124,Windows,10,0,Android,9,0
EID_16454,Windows,7,0,Android,9,0
EID_22766,Windows,10,2,iOS,11,1
EID_13197,Windows,10,2,,,1
EID_8339,Windows,7,0,Android,8,1
EID_22843,Windows,10,5,iOS,11,0
EID_3939,Windows,10,2,Android,8,0
EID_4598,Windows,10,3,Android,8,0
EID_7950,MacOS,High Sierra,2,iOS,12,0
EID_18991,Windows,10,1,Android,9,1
EID_22352,Linux,mint,1,Android,8,0
EID_10978,Windows,8,2,iOS,12,0
EID_4132,Windows,10,0,Android,7,0
EID_15832,MacOS,Big Sur,4,iOS,13,2
EID_17072,Windows,8,2,Android,7,0
EID_6037,Windows,10,5,Android,8,0
EID_23321,MacOS,Mojave,3,iOS,12,0
EID_19916,Windows,10,1,Android,7,1
EID_17774,Windows,10,0,Android,7,0
EID_5299,Windows,8,4,Android,7,1
EID_15062,Windows,8,1,Android,8,3
EID_1665,Windows,7,2,Android,8,0
EID_9577,Windows,10,3,Android,8,0
EID_7975,Windows,8,2,Android,10,0
EID_21832,MacOS,Big Sur,0,iOS,13,0
EID_18786,Windows,10,4,Android,8,0
EID_17424,Windows,7,3,Android,10,1
EID_11627,Windows,8,6,Android,10,1
EID_6242,Linux,ubuntu,0,Android,9,0
EID_24125,Windows,8,0,Android,8,0
EID_10621,Windows,10,0,Android,8,1
EID_13970,Windows,10,5,Android,9,1
EID_19727,MacOS,High Sierra,0,iOS,13,0
EID_13266,MacOS,Mojave,2,iOS,13,0
EID_21461,MacOS,Catalina,0,iOS,13,0
EID_2710,Windows,10,3,Android,8,1
EID_15335,Windows,8,8,Android,9,0
EID_7121,Windows,10,6,Android,8,0
EID_16638,,,2,Android,10,1
EID_23805,Windows,10,3,Android,10,2
EID_11191,Windows,8,2,Android,9,0
EID_14324,Windows,10,1,iOS,11,0
EID_16162,Windows,10,10,Android,7,4
EID_13052,Linux,ubuntu,2,Android,7,0
EID_20946,MacOS,High Sierra,0,iOS,11,0
EID_19148,Windows,10,2,Android,7,0
EID_15239,MacOS,Catalina,2,Android,10,0
EID_10617,Windows,8,4,iOS,11,0
EID_6718,MacOS,Catalina,1,iOS,13,0
EID_10765,Windows,8,0,Android,7,0
EID_24348,Windows,10,6,Android,8,1
EID_9559,Windows,10,4,iOS,12,2
EID_12862,Windows,10,8,Android,8,1
EID_9606,Windows,7,3,Android,8,1
EID_24980,Windows,10,1,Android,9,0
EID_12749,Windows,10,4,Android,7,0
EID_21587,Linux,other,0,Android,10,0
EID_1119,Linux,ubuntu,2,Android,7,1
EID_12899,Windows,8,1,Android,8,0
EID_10303,Windows,7,1,iOS,12,0
EID_22444,Windows,10,0,Android,8,0
EID_22840,Windows,10,4,Android,8,0
EID_10277,MacOS,Big Sur,2,,,0
EID_6622,Windows,10,3,Android,8,0
EID_1223,Linux,,1,Android,9,0
EID_4097,Windows,10,7,Android,9,2
EID_17200,Windows,10,0,Android,10,0
EID_1714,Windows,10,0,Android,9,0
EID_24330,Windows,8,1,Android,9,0
EID_22723,Windows,10,0,iOS,13,0
EID_11228,Windows,7,2,Android,8,1
EID_13493,Windows,10,1,Android,8,1
EID_10942,Windows,7,0,Android,7,0
EID_24230,Windows,10,2,Android,8,1
EID_25330,Windows,8,0,iOS,12,0
EID_4665,Windows,7,4,Android,8,1
EID_9693,Windows,8,0,iOS,12,0
EID_24240,MacOS,High Sierra,1,iOS,13,0
EID_24642,Windows,10,1,Android,7,0
EID_1849,MacOS,Catalina,2,iOS,13,0
EID_9462,Windows,8,9,Android,8,1
EID_14542,Windows,8,0,Android,8,0
EID_10117,Windows,10,8,Android,8,1
EID_16533,Windows,10,1,Android,9,0
EID_14286,Windows,7,2,Android,10,1
EID_15898,Windows,10,1,Android,7,1
EID_4684,Windows,8,0,Android,8,0
EID_16492,Windows,7,0,Android,10,0
EID_2182,Windows,10,1,Android,8,1
EID_7138,Windows,7,7,Android,10,0
EID_15882,Windows,8,3,Android,8,1
EID_6712,Windows,10,1,Android,8,1
EID_8998,Windows,10,0,Android,7,0
EID_21849,Windows,8,4,Android,7,0
EID_16252,MacOS,High Sierra,1,iOS,11,0
EID_17641,Linux,ubuntu,0,Android,10,0
EID_15233,Windows,10,2,Android,8,0
EID_8268,Windows,10,0,Android,9,0
EID_5814,MacOS,Mojave,1,iOS,13,0
EID_13521,Windows,7,7,Android,9,2
EID_13023,Windows,10,0,Android,10,0
EID_5676,,,4,Android,7,1
EID_13785,Windows,8,1,iOS,13,0
EID_3708,Windows,10,0,Android,10,0
EID_24014,Windows,8,2,Android,10,0
EID_23354,Windows,8,2,Android,7,0
EID_24982,Windows,8,2,Android,10,0
EID_22682,Windows,8,6,Android,10,0
EID_12643,MacOS,Mojave,3,Android,9,0
EID_7233,MacOS,Mojave,5,iOS,12,0
EID_20573,Linux,ubuntu,0,Android,8,0
EID_22772,Linux,ubuntu,1,Android,8,0
EID_1735,Windows,10,3,Android,7,0
EID_4061,Windows,10,2,Android,7,3
EID_15383,Windows,10,9,Android,8,0
EID_2229,Windows,10,1,Android,8,2
EID_3860,Windows,10,7,Android,7,1
EID_16520,Windows,8,6,Android,10,2
EID_22670,Windows,10,0,Android,10,0
EID_24766,Windows,10,0,Android,8,0
EID_11683,Windows,10,4,Android,7,2
EID_8821,Windows,10,0,Android,10,0
EID_18153,Windows,7,0,Android,7,0
EID_24427,Windows,7,5,Android,9,0
EID_2391,Windows,8,2,Android,8,1
EID_25022,Windows,10,0,Android,8,1
EID_8090,Windows,10,3,Android,8,0
EID_21909,Windows,10,3,Android,10,0
EID_11044,Windows,10,0,Android,10,0
EID_18142,Windows,8,4,Android,9,3
EID_18137,MacOS,High Sierra,2,iOS,13,0
EID_25729,Windows,10,2,Android,9,1
EID_24442,Windows,7,6,iOS,13,1
EID_4777,Linux,ubuntu,0,Android,9,0
EID_14605,Windows,8,2,Android,8,1
EID_23468,Windows,10,5,iOS,13,2
EID_10453,Windows,8,3,Android,9,2
EID_12976,MacOS,Catalina,0,iOS,13,0
EID_9674,Windows,10,1,Android,10,0
EID_17574,Windows,7,22,Android,9,0
EID_18666,Windows,7,0,Android,10,0
EID_9631,MacOS,High Sierra,1,iOS,13,0
EID_3967,Windows,10,0,Android,8,0
EID_2784,MacOS,Mojave,2,iOS,11,0
EID_14550,Windows,10,1,Android,8,0
EID_17196,Windows,7,9,Android,7,2
EID_14884,Windows,10,1,Android,7,1
EID_17852,Windows,8,3,Android,10,0
EID_15933,Windows,10,2,Android,7,1
EID_16674,,,18,Android,7,2
EID_5650,Windows,7,0,Android,7,0
EID_19735,Windows,8,0,Android,7,0
EID_12765,Windows,10,0,Android,8,0
EID_9663,MacOS,High Sierra,2,iOS,12,0
EID_25281,MacOS,Big Sur,1,iOS,13,0
EID_22469,Windows,7,7,Android,8,1
EID_16727,Windows,7,7,Android,8,2
EID_21583,Windows,8,7,Android,7,1
EID_23518,Windows,10,0,Android,7,0
EID_10515,MacOS,Mojave,1,iOS,12,0
EID_9569,Windows,8,17,Android,8,3
EID_13876,Windows,10,1,Android,10,0
EID_23371,Windows,8,1,Android,7,0
EID_25856,Linux,ubuntu,0,Android,8,0
EID_10545,Windows,7,0,Android,9,1
EID_12752,Windows,10,3,Android,9,1
EID_3595,MacOS,Catalina,2,iOS,11,0
EID_23749,Windows,10,1,Android,10,0
EID_4208,Windows,7,0,Android,8,0
EID_26000,Windows,10,13,Android,8,3
EID_2608,Windows,10,0,Android,7,1
EID_18901,Windows,10,2,Android,9,0
EID_16914,Windows,10,0,Android,7,0
EID_1936,Windows,10,3,Android,7,2
EID_1205,Linux,mint,1,iOS,13,0
EID_3051,Windows,8,2,Android,7,0
EID_8700,Windows,8,0,Android,8,0
EID_1704,Windows,8,8,Android,8,0
EID_19265,Windows,7,0,iOS,12,0
EID_24724,Windows,8,4,Android,7,0
EID_18763,Windows,10,1,Android,9,1
EID_9089,Windows,8,2,Android,9,1
EID_25419,Windows,8,1,Android,7,2
EID_6558,Windows,10,0,Android,8,0
EID_20282,Windows,,3,Android,10,0
EID_12443,Windows,10,0,Android,8,0
EID_18981,Windows,8,1,Android,10,0
EID_15952,Windows,10,13,Android,7,2
EID_20055,Windows,8,11,Android,9,0
EID_20214,Windows,10,0,Android,7,0
EID_14460,Windows,8,0,Android,8,0
EID_10268,MacOS,Catalina,1,iOS,12,0
EID_4834,Windows,10,1,Android,10,0
EID_16040,Windows,7,4,Android,8,0
EID_9176,Windows,10,8,Android,8,3
EID_18353,MacOS,,3,iOS,13,0
EID_3182,Windows,7,0,Android,7,0
EID_2891,MacOS,High Sierra,1,iOS,12,0
EID_3323,Windows,10,0,Android,9,0
EID_19659,MacOS,Catalina,0,iOS,13,0
EID_25130,Windows,8,0,Android,8,0
EID_24546,Windows,8,3,Android,9,1
EID_12235,Windows,10,2,Android,8,1
EID_2447,MacOS,Mojave,1,iOS,12,0
EID_9919,Windows,10,0,Android,8,0
EID_14885,Windows,8,1,Android,8,0
EID_12571,Windows,10,0,Android,7,0
EID_13898,Windows,10,0,iOS,12,0
EID_16529,MacOS,Mojave,1,iOS,13,0
EID_9517,Windows,10,3,Android,9,1
EID_17820,Linux,ubuntu,0,Android,7,0
EID_17987,Windows,7,9,Android,7,1
EID_13528,Windows,10,0,Android,8,0
EID_9386,MacOS,Catalina,1,Android,8,0
EID_1918,Windows,8,0,Android,7,0
EID_16421,Windows,8,12,Android,9,2
EID_13157,Windows,7,1,Android,9,0
EID_22829,Linux,ubuntu,1,Android,8,0
EID_4954,Windows,10,0,Android,8,0
EID_6975,Windows,10,3,iOS,11,0
EID_22610,Windows,8,2,Android,7,0
EID_20068,Windows,10,4,Android,8,0
EID_10157,,,6,Android,8,1
EID_13625,Windows,7,3,Android,8,0
EID_13447,MacOS,Catalina,1,iOS,13,0
EID_8505,Windows,10,2,Android,8,0
EID_6985,MacOS,Catalina,2,iOS,11,0
EID_20039,Windows,10,2,Android,7,0
EID_24228,Windows,,2,Android,9,2
EID_16693,Windows,10,1,Android,8,0
EID_24456,Windows,8,2,Android,8,0
EID_8350,Windows,10,4,,,0
EID_4108,Windows,10,5,Android,8,0
EID_1047,Windows,7,8,Android,7,1
EID_5621,Windows,10,3,Android,8,2
EID_16023,Windows,7,2,Android,8,2
EID_12934,MacOS,Catalina,2,iOS,11,0
EID_1409,Windows,10,4,Android,7,1
EID_20853,Windows,10,0,Android,10,1
EID_13839,Windows,7,3,Android,10,0
EID_22020,Windows,8,11,Android,10,2
EID_1104,Windows,10,5,Android,10,0
EID_15605,Windows,10,8,Android,10,2
EID_13632,MacOS,Catalina,0,iOS,13,0
EID_10355,Windows,8,1,Android,8,0
EID_22092,Windows,10,1,Android,10,1
EID_22405,Windows,8,4,Android,7,0
EID_1132,Windows,,3,Android,9,1
EID_20288,Windows,8,12,Android,8,3
EID_23195,MacOS,Catalina,4,iOS,12,0
EID_5239,Windows,8,7,Android,10,0
EID_24097,Windows,10,0,Android,7,0
EID_10669,MacOS,Mojave,0,iOS,13,0
EID_6810,Windows,7,6,Android,9,2
EID_15039,Windows,7,1,Android,8,0
EID_1519,MacOS,High Sierra,1,iOS,13,0
EID_15379,MacOS,Catalina,0,iOS,12,0
EID_21593,Windows,10,0,Android,10,0
EID_25955,Windows,10,0,Android,7,1
EID_11821,MacOS,Catalina,0,iOS,13,0
EID_13967,MacOS,Mojave,1,iOS,12,0
EID_19241,Windows,7,2,Android,9,0
EID_24188,Windows,8,3,Android,9,2
EID_17031,MacOS,Mojave,1,iOS,13,0
EID_25492,MacOS,Catalina,1,iOS,12,0
EID_5690,Windows,10,4,Android,7,1
EID_23539,Windows,10,2,Android,8,0
EID_13627,Windows,10,5,Android,8,0
EID_16673,Windows,10,7,Android,7,3
EID_9627,Linux,ubuntu,1,Android,10,0
EID_24675,MacOS,Mojave,0,Android,9,1
EID_25554,Linux,ubuntu,1,Android,8,0
EID_1929,Windows,10,2,Android,8,1
EID_5346,Windows,10,14,Android,7,0
EID_8444,Windows,10,6,Android,9,4
EID_19651,Linux,ubuntu,1,Android,7,0
EID_1234,Windows,10,1,Android,10,0
EID_6979,Windows,,0,Android,8,0
EID_17844,Windows,8,2,Android,8,0
EID_4466,Windows,10,3,Android,8,2
EID_16251,MacOS,Big Sur,0,iOS,13,0
EID_24596,Windows,10,4,Android,9,2
EID_11491,Windows,10,2,Android,8,0
EID_2295,Windows,10,0,Android,8,0
EID_21828,Linux,mint,0,Android,8,0
EID_22657,Windows,10,2,Android,7,0
EID_22395,Windows,,2,Android,7,1
EID_7379,Windows,7,3,iOS,12,0
EID_10747,Windows,8,14,Android,7,0
EID_19966,Windows,8,4,Android,8,2
EID_23230,Windows,8,0,Android,8,0
EID_10427,Windows,10,3,Android,10,0
EID_11958,Windows,10,2,Android,7,1
EID_10899,Windows,8,7,Android,7,1
EID_21036,Windows,10,0,Android,8,0
EID_16997,,,2,Android,9,1
EID_14032,Windows,7,3,Android,10,0
EID_12306,Windows,7,2,,,2
EID_16923,Linux,ubuntu,0,Android,8,0
EID_19430,Windows,8,4,Android,7,0
EID_8022,Windows,7,5,Android,10,1
EID_9637,Windows,10,3,Android,9,1
EID_12894,Windows,10,1,Android,8,0
EID_12179,Windows,7,2,Android,10,3
EID_7037,MacOS,Mojave,0,iOS,11,0
EID_17826,MacOS,High Sierra,6,iOS,12,1
EID_19579,MacOS,Catalina,0,iOS,12,1
EID_22506,Windows,10,5,Android,7,0
EID_17645,Windows,8,2,Android,10,1
EID_15178,MacOS,Big Sur,2,iOS,12,1
EID_18026,MacOS,Catalina,2,iOS,13,1
EID_3076,Windows,8,8,Android,8,0
EID_13502,MacOS,Catalina,1,iOS,13,0
EID_23140,Windows,8,2,Android,7,0
EID_24608,Windows,8,1,Android,8,0
EID_1482,Windows,8,0,Android,8,0
EID_4706,MacOS,Mojave,1,iOS,11,1
EID_22518,Windows,7,1,Android,7,2
EID_17463,Windows,10,1,iOS,13,2
EID_10819,Windows,8,2,Android,10,1
EID_24836,Windows,10,3,Android,8,0
EID_19737,MacOS,Catalina,2,iOS,11,0
EID_18424,Windows,10,1,Android,8,0
EID_14137,Windows,7,1,Android,8,0
EID_1755,MacOS,Catalina,1,iOS,12,0
EID_19099,Windows,8,0,iOS,12,0
EID_7874,MacOS,Catalina,1,iOS,13,0
EID_3771,Windows,10,2,Android,10,1
EID_4077,MacOS,Mojave,2,iOS,13,0
EID_18369,Windows,10,7,Android,10,0
EID_14149,Windows,10,0,Android,7,0
EID_24782,Windows,7,13,Android,9,3
EID_1639,Windows,8,0,Android,10,1
EID_21314,Windows,7,0,Android,10,0
EID_7207,Windows,7,4,,,1
EID_8692,Windows,10,2,Android,8,1
EID_2190,MacOS,Catalina,2,iOS,13,0
EID_21644,Windows,7,12,Android,10,3
EID_2146,Windows,7,1,Android,8,1
EID_2533,Windows,8,1,Android,7,0
EID_9901,Windows,10,0,Android,7,0
EID_14727,Windows,10,4,Android,8,0
EID_14025,Windows,8,6,Android,8,3
EID_11677,Windows,8,2,,,0
